frame,u,v,X,Y,theta_deg
41,2548,955,1592.4617799913387,1096.0123049879146,38.36748504638672
42,2554,963,1598.9580987440452,1087.2230279059545,39.55966567993164
43,2559,973,1604.3716977046345,1076.2364315535046,40.15599822998047
44,2564,983,1609.7852966652233,1065.2498352010546,41.09950637817383
45,2569,992,1615.1988956258122,1055.3618984838495,42.02198028564453
46,2574,1001,1620.6124945864015,1045.4739617666446,44.34145736694336
47,2578,1012,1624.9433737548727,1033.3887057789495,44.67259979248047
48,2583,1020,1630.3569727154616,1024.5994286969894,45.993473052978516
49,2587,1030,1634.6878518839328,1013.6128323445396,46.636573791503906
50,2591,1041,1639.018731052404,1001.5275763568445,47.56377029418945
51,2595,1050,1643.3496102208753,991.6396396396394,49.60009765625
52,2599,1059,1647.6804893893466,981.7517029224346,50.612205505371094
53,2603,1069,1652.0113685578174,970.7651065699845,50.57219696044922
54,2605,1079,1654.176808142053,959.7785102175344,52.841705322265625
55,2609,1090,1658.5076873105243,947.6932542298393,52.30575942993164
56,2612,1099,1661.755846686878,937.8053175126345,53.97262954711914
57,2615,1110,1665.0040060632311,925.7200615249394,55.275360107421875
58,2618,1119,1668.2521654395844,915.8321248077343,56.3099365234375
59,2620,1129,1670.41760502382,904.8455284552845,57.094757080078125
60,2622,1139,1672.5830446080556,893.8589321028344,57.9946174621582
61,2624,1151,1674.7484841922912,880.6750164798943,58.87752914428711
62,2626,1161,1676.9139237765269,869.6884201274443,59.910316467285156
63,2628,1172,1679.0793633607625,857.6031641397494,61.12757873535156
64,2629,1183,1680.1620831528805,845.5179081520544,61.539825439453125
65,2632,1192,1683.4102425292338,835.6299714348493,62.807647705078125
66,2633,1203,1684.4929623213518,823.5447154471542,63.43495178222656
67,2634,1213,1685.5756821134694,812.5581190947044,64.89838409423828
68,2634,1224,1685.5756821134694,800.4728631070093,65.51750946044922
69,2635,1235,1686.658401905587,788.3876071193142,66.80140686035156
70,2635,1244,1686.658401905587,778.4996704021094,68.3768081665039
71,2635,1255,1686.658401905587,766.4144144144143,69.61083221435547
72,2636,1264,1687.741121697705,756.5264776972092,70.37774658203125
73,2637,1273,1688.8238414898226,746.6385409800041,71.41699981689453
74,2636,1284,1687.741121697705,734.5532849923093,72.00691986083984
75,2636,1294,1687.741121697705,723.5666886398592,73.34569549560547
76,2636,1303,1687.741121697705,713.6787519226541,74.24882507324219
77,2635,1313,1686.658401905587,702.6921555702042,75.0685806274414
78,2634,1324,1685.5756821134694,690.6068995825092,76.75948333740234
79,2633,1334,1684.4929623213518,679.6203032300591,77.57405853271484
80,2631,1345,1682.3275227371162,667.535047242364,78.32628631591797
81,2629,1355,1680.1620831528805,656.5484508899142,79.61113739013672
82,2628,1365,1679.0793633607625,645.5618545374641,80.61448669433594
83,2626,1375,1676.9139237765269,634.575258185014,81.07601165771484
84,2624,1386,1674.7484841922912,622.4900021973192,82.40535736083984
85,2621,1395,1671.500324815938,612.6020654801141,83.45370483398438
86,2619,1405,1669.3348852317024,601.615469127664,83.91767120361328
87,2616,1415,1666.0867258553492,590.6288727752142,84.88957977294922
88,2613,1424,1662.8385664789955,580.7409360580091,86.2786865234375
89,2611,1434,1660.67312689476,569.754339705559,87.20729064941406
90,2608,1444,1657.4249675184067,558.7677433531089,88.12212371826172
91,2604,1454,1653.0940883499354,547.7811470006591,90.0
92,2601,1464,1649.8459289735817,536.794550648209,89.5523910522461
93,2598,1474,1646.5977695972285,525.8079542957589,90.0
94,2593,1484,1641.1841706366397,514.8213579433091,91.97493386268616
95,2590,1493,1637.936011260286,504.933421226104,92.51136350631714
96,2586,1502,1633.6051320918148,495.0454845088989,93.25722217559814
97,2582,1511,1629.274252923344,485.157547791694,94.61064958572388
98,2576,1520,1622.777934170637,475.2696110744889,96.44159984588623
99,2573,1530,1619.5297747942834,464.28301472203884,97.06673002243042
100,2568,1537,1614.1161758336946,456.59239727532395,98.13010120391846
101,2563,1547,1608.7025768731057,445.60580092287387,99.16234683990479
102,2558,1556,1603.2889779125164,435.717864205669,99.70039176940918
103,2554,1564,1598.9580987440452,426.9285871237089,100.12467098236084
104,2549,1573,1593.5444997834563,417.0406504065038,101.93560218811035
105,2542,1582,1585.9654612386319,407.15271368929893,103.0693187713623
106,2537,1590,1580.5518622780426,398.3634366073388,103.91687774658203
107,2532,1598,1575.1382633174537,389.57415952537895,104.8682804107666
108,2524,1606,1566.4765049805112,380.78488244341884,105.94539737701416
109,2518,1615,1559.9801862278048,370.89694572621374,106.60697937011719
110,2513,1622,1554.5665872672155,363.20632827949885,107.52556800842285
111,2506,1630,1546.987548722391,354.41705119753874,109.17900657653809
112,2499,1638,1539.4085101775665,345.62777411557886,110.2248592376709
113,2494,1646,1533.9949112169772,336.83849703361875,111.44773292541504
114,2486,1655,1525.3331528800352,326.9505603164139,111.9824390411377
115,2478,1663,1516.6713945430927,318.1612832344538,112.32865715026855
116,2471,1670,1509.0923559982677,310.4706657877389,114.0573501586914
117,2465,1677,1502.5960372455613,302.78004834102376,115.30137825012207
118,2456,1685,1492.8515591165008,293.9907712590639,115.94229507446289
119,2449,1692,1485.2725205716763,286.30015381234875,117.4075756072998
120,2442,1699,1477.6934820268518,278.60953636563386,117.6259651184082
121,2435,1706,1470.1144434820274,270.91891891891873,118.30075645446777
122,2426,1713,1460.3699653529668,263.22830147220384,119.62375068664551
123,2418,1720,1451.7082070160247,255.53768402548872,120.80144500732422
124,2412,1727,1445.2118882633179,247.84706657877382,122.10625839233398
125,2403,1733,1435.4674101342578,241.25510876730368,123.42481231689453
126,2395,1739,1426.8056517973152,234.66315095583377,124.87532806396484
127,2388,1745,1419.2266132524908,228.07119314436363,125.37475204467773
128,2380,1751,1410.5648549155483,221.47923533289372,126.30449295043945
129,2371,1756,1400.8203767864882,215.9859371566688,127.99873733520508
130,2364,1761,1393.2413382416632,210.49263898044364,128.65980529785156
131,2355,1767,1383.4968601126031,203.90068116897373,129.68545532226562
132,2345,1772,1372.669662191425,198.40738299274858,131.00908660888672
133,2337,1777,1364.007903854483,192.91408481652365,131.6335334777832
134,2330,1781,1356.428865309658,188.51944627554371,132.59978485107422
135,2320,1786,1345.6016673884803,183.02614809931856,133.98302459716797
136,2310,1790,1334.7744694673022,178.63150955833862,135.34724044799805
137,2302,1795,1326.1127111303597,173.1382113821137,135.6585464477539
138,2293,1800,1316.3682330012996,167.64491320588854,136.33222579956055
139,2282,1803,1304.4583152880039,164.3489343001536,137.34413146972656
140,2273,1808,1294.7138371589438,158.85563612392866,138.99090957641602
141,2262,1811,1282.8039194456476,155.5596572181937,139.89909744262695
142,2252,1815,1271.97672152447,151.16501867721354,141.1886100769043
143,2243,1818,1262.2322433954098,147.86903977147858,142.37376403808594
144,2235,1822,1253.5704850584673,143.47440123049864,143.13010025024414
145,2223,1824,1240.5778475530535,141.27708196000867,144.24611282348633
146,2213,1827,1229.7506496318754,137.98110305427372,145.5391845703125
147,2205,1830,1221.0888912949333,134.68512414853853,146.3099365234375
148,2195,1833,1210.2616933737552,131.38914524280358,147.09475708007812
149,2184,1835,1198.3517756604595,129.1918259723136,148.0918960571289
150,2174,1837,1187.5245777392813,126.99450670182364,148.70695877075195
151,2165,1839,1177.7800996102212,124.79718743133367,149.19855117797852
152,2154,1841,1165.8701818969255,122.5998681608437,151.31385040283203
153,2143,1843,1153.9602641836298,120.4025488903535,152.59242630004883
154,2133,1845,1143.1330662624516,118.20522961986353,153.6455955505371
155,2124,1847,1133.3885881333915,116.00791034937356,154.06919860839844
156,2113,1847,1121.4786704200958,116.00791034937356,155.55604553222656
157,2103,1848,1110.6514724989177,114.90925071412858,156.8014144897461
158,2093,1849,1099.8242745777395,113.81059107888359,157.84976196289062
159,2082,1849,1087.9143568644438,113.81059107888359,159.06271362304688
160,2072,1850,1077.0871589432656,112.7119314436386,159.82054138183594
161,2062,1850,1066.259961022088,112.7119314436386,161.27420806884766
162,2051,1851,1054.3500433087918,111.61327180839362,161.4207305908203
163,2040,1850,1042.440125595496,112.7119314436386,162.89727020263672
164,2029,1850,1030.5302078822003,112.7119314436386,163.34569549560547
165,2018,1849,1018.6202901689046,113.81059107888359,165.0685806274414
166,2007,1848,1006.7103724556089,114.90925071412858,165.85052490234375
167,1997,1848,995.8831745344307,114.90925071412858,167.67527770996094
168,1987,1848,985.0559766132526,114.90925071412858,167.8729019165039
169,1976,1846,973.1460588999569,117.10656998461855,168.60123443603516
170,1965,1846,961.2361411866611,117.10656998461855,169.77783203125
171,1956,1845,951.491663057601,118.20522961986353,170.6900634765625
172,1947,1843,941.747184928541,120.4025488903535,171.67434692382812
173,1936,1841,929.8372672152448,122.5998681608437,172.58850860595703
174,1925,1839,917.927349501949,124.79718743133367,174.33629608154297
175,1915,1837,907.1001515807714,126.99450670182364,174.4724578857422
176,1904,1834,895.1902338674752,130.2904856075586,175.42607879638672
177,1895,1832,885.4457557384151,132.48780487804856,176.79478454589844
178,1885,1829,874.6185578172372,135.78378378378352,178.16716766357422
179,1875,1826,863.7913598960592,139.0797626895187,179.0759506225586
180,1866,1823,854.0468817669989,142.37574159525366,0.4547188878059387
181,1856,1822,843.219683845821,143.47440123049864,0.9963478446006775
182,1848,1818,834.5579255088785,147.86903977147858,1.958067536354065
183,1838,1814,823.7307275877006,152.26367831245852,2.726310968399048
184,1829,1810,813.9862494586403,156.6583168534387,3.4682295322418213
185,1819,1805,803.1590515374623,162.15161502966362,4.398705005645752
186,1810,1802,793.4145734084022,165.44759393539857,5.417022228240967
187,1800,1797,782.5873754872241,170.94089211162373,6.340191841125488
188,1792,1792,773.9256171502818,176.43419028784865,7.594643592834473
189,1782,1787,763.0984192291037,181.92748846407358,7.853313446044922
190,1773,1781,753.3539411000436,188.51944627554371,9.462323188781738
191,1765,1776,744.6921827631011,194.01274445176864,10.738897323608398
192,1756,1771,734.947704634041,199.50604262799357,11.309932708740234
193,1747,1765,725.2032265049809,206.0980004394637,12.92599868774414
194,1740,1759,717.6241879601562,212.6899582509336,13.79948616027832
195,1732,1754,708.9624296232137,218.18325642715877,14.500167846679688
196,1724,1747,700.3006712862714,225.87387387387366,15.694924354553223
197,1716,1740,691.6389129493289,233.5644913205888,16.440380096435547
198,1709,1736,684.0598744045044,237.95912986156873,17.571260452270508
199,1701,1729,675.3981160675619,245.64974730828362,18.13808250427246
200,1693,1721,666.7363577306196,254.43902439024373,19.21977424621582
201,1685,1715,658.0745993936771,261.03098220171364,20.772254943847656
202,1678,1709,650.4955608488526,267.6229400131838,20.556045532226562
203,1670,1703,641.8338025119101,274.2148978246537,22.69379425048828
204,1663,1694,634.2547639670856,284.1028345418588,23.682086944580078
205,1656,1688,626.6757254222609,290.6947923533287,24.29096221923828
206,1648,1681,618.0139670853187,298.3854098000438,25.324180603027344
207,1641,1673,610.434928540494,307.1746868820037,26.146841049194336
208,1633,1666,601.7731702035517,314.8653043287188,26.791515350341797
209,1626,1660,594.194131658727,321.45726214018873,28.07248878479004
210,1620,1651,587.6978129060201,331.3451988573938,28.72612953186035
211,1613,1643,580.1187743611956,340.1344759393537,29.804752349853516
212,1606,1635,572.5397358163709,348.9237530213138,31.20619010925293
213,1600,1627,566.0434170636643,357.7130301032739,31.798912048339844
214,1594,1618,559.5470983109574,367.6009668204788,32.65080261230469
215,1588,1611,553.0507795582505,375.2915842671939,33.82616424560547
216,1582,1602,546.5544608055438,385.1795209843988,35.48398208618164
217,1576,1593,540.058142052837,395.06745770160387,36.50143814086914
218,1570,1584,533.5618233001301,404.95539441880896,37.62623596191406
219,1565,1577,528.1482243395412,412.64601186552386,38.36748504638672
220,1559,1568,521.6519055868343,422.53394858272895,39.74620056152344
221,1554,1559,516.2383066262453,432.4218852999338,41.05481719970703
222,1549,1550,510.82470766565643,442.3098220171389,41.31937789916992
223,1544,1542,505.41110870506736,451.099099099099,42.73524856567383
224,1539,1532,499.9975097444783,462.0856954515489,42.978633880615234
225,1534,1524,494.58391078388945,470.874972533509,43.61964416503906
226,1531,1516,491.335751407536,479.66424961546886,44.30130386352539
227,1527,1506,487.00487223906475,490.65084596791894,45.70732116699219
228,1522,1497,481.5912732784757,500.53878268512403,46.7787971496582
229,1519,1489,478.34311390212247,509.3280597670839,47.52083206176758
230,1515,1479,474.0122347336512,520.314656119534,49.184913635253906
231,1512,1469,470.76407535729777,531.3012524719841,50.13255310058594
232,1508,1461,466.4331961888265,540.090529553944,50.95410919189453
233,1505,1452,463.1850368124731,549.978466271149,51.95295715332031
234,1503,1441,461.01959722823767,562.0637222588441,53.90171432495117
235,1500,1431,457.77143785188423,573.050318611294,55.00798034667969
236,1497,1422,454.5232784755308,582.938255328499,55.5391845703125
237,1495,1412,452.35783889129516,593.9248516809491,56.30992889404297
238,1493,1401,450.19239930705953,606.010107668644,57.60015869140625
239,1490,1392,446.9442399307061,615.8980443858491,58.392494201660156
240,1488,1382,444.77880034647046,626.8846407382991,59.03623962402344
241,1487,1371,443.6960805543529,638.9698967259942,60.851932525634766
242,1485,1361,441.53064097011725,649.956493078444,61.38954162597656
243,1484,1351,440.44792117799943,660.9430894308941,62.807647705078125
244,1483,1340,439.3652013858816,673.0283454185892,63.64559555053711
245,1482,1330,438.2824815937638,684.014941771039,64.49585723876953
246,1481,1321,437.199761801646,693.9028784882441,65.51751708984375
247,1480,1310,436.1170420095282,705.9881344759392,66.92958068847656
248,1480,1300,436.1170420095282,716.9747308283893,68.01756286621094
249,1479,1290,435.03432221741036,727.9613271808391,68.8951644897461
250,1479,1280,435.03432221741036,738.9479235332892,69.1666259765625
251,1481,1269,437.199761801646,751.0331795209843,70.66519165039062
252,1480,1259,436.1170420095282,762.0197758734341,71.25865936279297
253,1482,1249,438.2824815937638,773.0063722258842,72.1496810913086
254,1482,1238,438.2824815937638,785.0916282135793,73.1683349609375
255,1484,1228,440.44792117799943,796.0782245660293,74.42745971679688
256,1485,1218,441.53064097011725,807.0648209184792,75.73548889160156
257,1486,1208,442.61336076223506,818.0514172709293,76.54131317138672
258,1488,1197,444.77880034647046,830.1366732586243,77.11181640625
259,1490,1187,446.9442399307061,841.1232696110744,78.31063079833984
260,1492,1176,449.1096795149417,853.2085255987693,79.35077667236328
261,1495,1166,452.35783889129516,864.1951219512193,80.1541748046875
262,1498,1156,455.6059982676486,875.1817183036694,81.4444351196289
263,1500,1146,457.77143785188423,886.1683146561193,82.27816772460938
264,1502,1137,459.93687743611986,896.0562513733244,84.01505279541016
265,1505,1126,463.1850368124731,908.1415073610194,84.84791564941406
266,1507,1117,465.3504763967087,918.0294440782243,85.42607879638672
267,1510,1108,468.59863577306214,927.9173807954294,86.3086166381836
268,1514,1098,472.9295149415334,938.9039771478795,87.1844482421875
269,1518,1088,477.26039411000465,949.8905735003295,88.56790161132812
270,1521,1078,480.50855348635787,960.8771698527794,88.64680480957031
271,1526,1068,485.92215244694694,971.8637662052295,90.0
272,1530,1058,490.2530316154182,982.8503625576795,91.0050859451294
273,1534,1050,494.58391078388945,991.6396396396394,91.89338612556458
274,1538,1041,498.9147899523605,1001.5275763568445,93.12213087081909
275,1544,1031,505.41110870506736,1012.5141727092946,93.9115719795227
276,1549,1023,510.82470766565643,1021.3034497912545,95.0131139755249
277,1553,1014,515.1555868341275,1031.1913865084596,95.44033193588257
278,1560,1005,522.7346253789522,1041.0793232256644,96.65442514419556
279,1565,996,528.1482243395412,1050.9672599428695,97.72182559967041
280,1570,988,533.5618233001301,1059.7565370248296,98.8958568572998
281,1575,979,538.9754222607191,1069.6444737420345,99.46232223510742
282,1581,971,545.471741013426,1078.4337508239946,100.83007907867432
283,1586,962,550.8853399740149,1088.3216875411995,101.78818321228027
284,1593,954,558.4643785188396,1097.1109646231596,102.63336181640625
285,1599,945,564.9606972715465,1106.9989013403647,103.34872627258301
286,1603,937,569.2915764400175,1115.7881784223246,104.74356269836426
287,1609,930,575.7878951927244,1123.4787958690395,105.94539546966553
288,1616,921,583.3669337375491,1133.3667325862446,106.9275131225586
289,1623,912,590.9459722823735,1143.2546693034496,107.8503189086914
290,1629,905,597.4422910350804,1150.9452867501645,109.02560424804688
291,1635,897,603.9386097877871,1159.7345638321246,109.65382385253906
292,1642,889,611.5176483326118,1168.5238409140848,112.06789779663086
293,1648,882,618.0139670853187,1176.2144583607997,112.54306030273438
294,1655,874,625.5930056301431,1185.0037354427595,113.25922203063965
295,1664,866,635.3374837592035,1193.7930125247196,114.24920463562012
296,1672,859,643.9992420961457,1201.4836299714348,115.72561264038086
297,1679,851,651.5782806409704,1210.2729070533946,116.11391258239746
298,1687,845,660.2400389779127,1216.8648648648646,117.4075756072998
299,1696,839,669.984517106973,1223.4568226763347,118.23744201660156
300,1703,832,677.5635556517975,1231.1474401230498,119.24882698059082
301,1710,827,685.1425941966222,1236.6407382992747,120.88107872009277
302,1719,820,694.8870723256823,1244.3313557459896,121.47683906555176
303,1727,814,703.5488306626248,1250.9233135574598,122.05737686157227
304,1735,808,712.2105889995671,1257.5152713689297,123.28752899169922
305,1744,803,721.9550671286274,1263.0085695451548,124.07719802856445
306,1752,798,730.6168254655697,1268.5018677213798,124.99201965332031
307,1760,792,739.2785838025122,1275.0938255328497,126.30449295043945
308,1768,788,747.9403421394545,1279.4884640738296,127.24996185302734
309,1777,782,757.6848202685148,1286.0804218852998,128.2110252380371
310,1785,778,766.3465786054571,1290.47506042628,129.11755752563477
311,1793,773,775.0083369423996,1295.9683586025048,130.10091018676758
312,1801,768,783.6700952793419,1301.4616567787298,131.27594757080078
313,1810,763,793.4145734084022,1306.9549549549547,131.78451538085938
314,1818,758,802.0763317453445,1312.4482531311796,132.7605209350586
315,1826,754,810.738090082287,1316.8428916721598,134.29268264770508
316,1836,750,821.565288003465,1321.23753021314,135.0
317,1845,745,831.309766132525,1326.730828389365,135.74405670166016
318,1855,741,842.1369640537032,1331.1254669303448,136.97493362426758
319,1864,737,851.8814421827633,1335.5201054713248,138.08481216430664
320,1873,733,861.6259203118236,1339.9147440123047,139.0856170654297
321,1880,730,869.2049588566481,1343.2107229180397,140.13255310058594
322,1890,726,880.0321567778262,1347.6053614590198,141.2674789428711
323,1900,723,890.8593546990044,1350.9013403647548,142.12501525878906
324,1909,720,900.6038328280645,1354.19731927049,143.13010025024414
325,1919,717,911.4310307492422,1357.493298176225,144.11786270141602
326,1930,715,923.3409484625383,1359.690617446715,145.3663215637207
327,1939,712,933.0854265915984,1362.9865963524499,146.3099365234375
328,1948,710,942.8299047206585,1365.1839156229398,147.63906478881836
329,1959,708,954.7398224339543,1367.3812348934298,148.14487075805664
330,1970,706,966.64974014725,1369.5785541639198,149.1231918334961
331,1980,705,977.4769380684281,1370.6772137991647,150.0807876586914
332,1990,703,988.3041359896063,1372.8745330696547,150.94539642333984
333,2001,702,1000.214053702902,1373.9731927048997,152.10273361206055
334,2011,700,1011.0412516240801,1376.17051197539,153.01977157592773
335,2021,699,1021.8684495452578,1377.2691716106349,154.08111572265625
336,2032,699,1033.7783672585535,1377.2691716106349,155.55604553222656
337,2041,698,1043.522845387614,1378.3678312458799,156.52259826660156
338,2050,697,1053.2673235166742,1379.4664908811249,157.38013458251953
339,2061,697,1065.17724122997,1379.4664908811249,158.3852310180664
340,2070,697,1074.92171935903,1379.4664908811249,159.14553833007812
341,2079,696,1084.6661974880906,1380.5651505163698,160.14479064941406
342,2089,696,1095.4933954092683,1380.5651505163698,161.250244140625
343,2100,697,1107.403313122564,1379.4664908811249,162.67208099365234
344,2109,696,1117.1477912516245,1380.5651505163698,163.88658142089844
345,2118,697,1126.8922693806846,1379.4664908811249,164.5778350830078
346,2128,698,1137.7194673018628,1378.3678312458799,165.6063995361328
347,2139,699,1149.6293850151585,1377.2691716106349,166.70142364501953
348,2147,700,1158.2911433521006,1376.17051197539,167.6609115600586
349,2157,701,1169.1183412732787,1375.0718523401447,168.32628631591797
350,2168,703,1181.0282589865744,1372.8745330696547,169.4722137451172
351,2178,704,1191.8554569077526,1371.7758734344097,170.4596176147461
352,2186,706,1200.517215244695,1369.5785541639198,171.8698959350586
353,2196,707,1211.3444131658728,1368.4798945286748,172.76307678222656
354,2207,710,1223.254330879169,1365.1839156229398,173.46785736083984
355,2217,713,1234.0815288003466,1361.8879367172049,174.68545532226562
356,2227,715,1244.9087267215248,1359.690617446715,175.60128784179688
357,2237,718,1255.735924642703,1356.39463854098,176.47854614257812
358,2247,720,1266.5631225638806,1354.19731927049,178.18170166015625
359,2257,724,1277.3903204850587,1349.8026807295098,178.6881103515625
